CustomerID,Frequency,Monetary,Recency,MonetaryNet,ReturnRatio,Cluster,Segment,Cluster_GMM,Cluster_DBSCAN
13418.0,23,5845.44,11,5845.44,0.04602092556813852,0,Active Value Buyers,3,0
13419.0,1,221.06,63,221.06,-0.0,0,Active Value Buyers,2,0
13420.0,4,140.35,134,140.35,0.12198936426656638,0,Active Value Buyers,2,0
13421.0,3,1848.98,39,1848.98,0.0011344728476702936,0,Active Value Buyers,2,0
13422.0,2,2601.55,50,2601.55,0.009423904348542091,0,Active Value Buyers,3,0
13425.0,3,1624.21,107,1624.21,-0.0,0,Active Value Buyers,2,0
13426.0,12,3550.7000000000003,0,3550.7000000000003,0.024886579585181593,0,Active Value Buyers,3,0
13427.0,3,582.6,18,582.6,-0.0,0,Active Value Buyers,2,0
13428.0,1,218.47,9,218.47,-0.0,0,Active Value Buyers,2,0
13429.0,4,1006.8,10,1006.8,-0.0,0,Active Value Buyers,2,0
13430.0,4,648.6899999999999,18,648.6899999999999,0.04527191103793965,0,Active Value Buyers,2,0
13431.0,2,1269.1,66,1269.1,-0.0,0,Active Value Buyers,2,0
13434.0,2,534.24,73,534.24,-0.0,0,Active Value Buyers,2,0
13435.0,9,3794.4900000000002,4,3794.4900000000002,0.004042111450975721,0,Active Value Buyers,3,0
13436.0,1,196.89,1,196.89,-0.0,0,Active Value Buyers,2,0
13437.0,7,3408.06,13,3408.06,-0.0,0,Active Value Buyers,3,0
13439.0,1,283.71,254,283.71,-0.0,2,Occasional / Newcomers,2,0
13441.0,1,296.64,91,296.64,-0.0,0,Active Value Buyers,2,0
13447.0,4,1104.23,22,1104.23,0.02206103758430217,0,Active Value Buyers,2,0
13448.0,10,3465.67,16,3465.67,0.020822914806639906,0,Active Value Buyers,3,0
13449.0,1,291.88,23,291.88,-0.0,0,Active Value Buyers,2,0
13450.0,6,2043.7199999999998,26,2043.7199999999998,-0.0,0,Active Value Buyers,2,0
13451.0,6,2916.45,25,2916.45,0.020059472802090125,0,Active Value Buyers,2,0
13452.0,2,590.0,258,590.0,-0.0,2,Occasional / Newcomers,2,0
13453.0,2,356.97999999999996,165,356.97999999999996,-0.0,2,Occasional / Newcomers,2,0
13455.0,4,1007.35,24,1007.35,0.0481792240223565,0,Active Value Buyers,2,0
13456.0,7,1737.8200000000002,17,1737.8200000000002,0.0163579967304621,0,Active Value Buyers,2,0
13458.0,22,9537.92,6,9537.92,0.011263070706866475,0,Active Value Buyers,3,0
13460.0,2,183.44,28,183.44,-0.0,0,Active Value Buyers,2,0
13461.0,3,1445.0,38,1445.0,-0.0,0,Active Value Buyers,2,0
13462.0,2,143.25,182,143.25,0.054455445185112576,2,Occasional / Newcomers,2,0
13464.0,1,674.68,57,674.68,-0.0,0,Active Value Buyers,2,0
13466.0,2,297.95,99,297.95,0.03231568680637971,0,Active Value Buyers,2,0
13467.0,2,1083.71,10,1083.71,-0.0,0,Active Value Buyers,2,0
13468.0,41,5656.75,1,5656.75,0.00845227932689352,0,Active Value Buyers,3,0
13470.0,2,165.0,98,165.0,-0.0,0,Active Value Buyers,2,0
13471.0,4,2531.58,0,2531.58,-0.0,0,Active Value Buyers,2,0
13473.0,3,417.54,60,417.54,0.012067007353617716,0,Active Value Buyers,2,0
13474.0,1,229.59,235,229.59,-0.0,2,Occasional / Newcomers,2,0
13475.0,4,1431.78,190,1431.78,-0.0,2,Occasional / Newcomers,2,0
13476.0,4,1092.77,178,1092.77,0.11764515885112664,2,Occasional / Newcomers,2,0
13477.0,8,1441.53,37,1441.53,0.008971661916861455,0,Active Value Buyers,2,0
13479.0,3,291.0,197,291.0,0.033061970317122547,2,Occasional / Newcomers,2,0
13481.0,8,1776.81,45,1776.81,0.015377709793313763,0,Active Value Buyers,2,0
13482.0,1,184.64,231,184.64,-0.0,2,Occasional / Newcomers,2,0
13483.0,1,140.34,65,140.34,-0.0,0,Active Value Buyers,2,0
13484.0,1,313.8,240,313.8,-0.0,2,Occasional / Newcomers,2,0
13485.0,1,454.24,232,454.24,-0.0,2,Occasional / Newcomers,2,0
13486.0,3,1122.41,77,1122.41,-0.0,0,Active Value Buyers,2,0
13487.0,3,575.4,57,575.4,-0.0,0,Active Value Buyers,2,0
13488.0,17,8910.61,16,8910.61,0.006433765112219163,0,Active Value Buyers,3,0
13489.0,4,449.52,104,449.52,-0.0,0,Active Value Buyers,2,0
13491.0,10,1215.82,51,1215.82,-0.0,0,Active Value Buyers,3,0
13492.0,3,1269.84,135,1269.84,-0.0,0,Active Value Buyers,2,0
13493.0,2,618.63,274,618.63,-0.0,2,Occasional / Newcomers,2,0
13494.0,1,316.26000000000005,311,316.26000000000005,-0.0,2,Occasional / Newcomers,2,0
13495.0,6,1990.1200000000001,7,1990.1200000000001,0.026774318158721916,0,Active Value Buyers,2,0
13496.0,3,617.93,10,617.93,0.054183949835176805,0,Active Value Buyers,2,0
13497.0,3,321.05,282,321.05,0.07757506083156139,2,Occasional / Newcomers,2,0
13499.0,7,1146.96,17,1146.96,0.010482180284457746,0,Active Value Buyers,2,0
13500.0,4,1136.77,22,1136.77,0.025712008342936472,0,Active Value Buyers,2,0
13501.0,2,1310.47,242,1310.47,0.022270800986129578,2,Occasional / Newcomers,2,0
13502.0,3,292.0,16,292.0,-0.0,0,Active Value Buyers,2,0
13503.0,1,216.85,70,216.85,-0.0,0,Active Value Buyers,2,0
13504.0,1,295.93,63,295.93,-0.0,0,Active Value Buyers,2,0
13505.0,8,4282.88,67,4282.88,0.025206947324830052,0,Active Value Buyers,3,0
13506.0,3,452.82,311,452.82,0.012431300679509509,2,Occasional / Newcomers,2,0
13507.0,4,2479.16,2,2479.16,-0.0,0,Active Value Buyers,2,0
13508.0,1,110.97,243,110.97,-0.0,2,Occasional / Newcomers,2,0
13509.0,7,979.72,8,979.72,-0.0,0,Active Value Buyers,2,0
13510.0,5,1785.16,0,1785.16,0.003572305698066319,0,Active Value Buyers,2,0
13512.0,1,251.21,260,251.21,-0.0,2,Occasional / Newcomers,2,0
13513.0,1,205.1,126,205.1,-0.0,0,Active Value Buyers,2,0
13514.0,1,152.20000000000002,73,152.20000000000002,-0.0,0,Active Value Buyers,2,0
13515.0,4,891.12,72,891.12,-0.0,0,Active Value Buyers,2,0
13516.0,3,1389.41,20,1389.41,-0.0,0,Active Value Buyers,2,0
13517.0,5,2109.07,59,2109.07,0.009091250782697378,0,Active Value Buyers,2,0
13518.0,1,659.4399999999999,85,659.4399999999999,-0.0,0,Active Value Buyers,2,0
13519.0,2,110.80000000000001,49,110.80000000000001,0.09735234136576504,0,Active Value Buyers,2,0
13520.0,8,3487.75,58,3487.75,0.03768951673053389,0,Active Value Buyers,3,0
13521.0,3,1093.65,0,1093.65,-0.0,0,Active Value Buyers,2,0
13522.0,1,125.80000000000001,29,125.80000000000001,-0.0,0,Active Value Buyers,2,0
13523.0,6,3755.38,32,3755.38,0.052838925754918456,0,Active Value Buyers,3,0
13524.0,5,680.1800000000001,40,680.1800000000001,-0.0,0,Active Value Buyers,2,0
13525.0,2,628.78,14,628.78,-0.0,0,Active Value Buyers,2,0
13527.0,8,2263.76,33,2263.76,0.010382468268823974,0,Active Value Buyers,2,0
13529.0,2,307.76,78,307.76,-0.0,0,Active Value Buyers,2,0
13531.0,2,483.8,204,483.8,-0.0,2,Occasional / Newcomers,2,0
13532.0,1,210.31,33,210.31,-0.0,0,Active Value Buyers,2,0
13533.0,3,270.79,182,270.79,-0.0,2,Occasional / Newcomers,2,0
13534.0,43,5613.08,1,5613.08,0.04378134539158217,0,Active Value Buyers,3,0
13536.0,7,3448.29,0,3448.29,-0.0,0,Active Value Buyers,3,0
13538.0,7,1280.85,42,1280.85,-0.0,0,Active Value Buyers,2,0
13539.0,4,605.84,85,605.84,0.04039028092566559,0,Active Value Buyers,2,0
13544.0,2,291.41,39,291.41,-0.0,0,Active Value Buyers,2,0
13546.0,3,626.99,11,626.99,-0.0,0,Active Value Buyers,2,0
13548.0,2,682.41,95,682.41,-0.0,0,Active Value Buyers,2,0
13549.0,8,916.12,25,916.12,0.0022653016747273998,0,Active Value Buyers,2,0
13551.0,1,91.80000000000001,318,91.80000000000001,-0.0,2,Occasional / Newcomers,2,0
13552.0,16,3539.53,65,3539.53,0.05361931727116891,0,Active Value Buyers,3,0
13555.0,4,4149.28,73,4149.28,-0.0,0,Active Value Buyers,3,0
13557.0,2,584.06,27,584.06,-0.0,0,Active Value Buyers,2,0
13558.0,4,605.06,5,605.06,-0.0,0,Active Value Buyers,2,0
13560.0,1,174.37,6,174.37,-0.0,0,Active Value Buyers,2,0
13561.0,1,141.85999999999999,215,141.85999999999999,-0.0,2,Occasional / Newcomers,2,0
13562.0,3,1799.33,81,1799.33,-0.0,0,Active Value Buyers,2,0
13563.0,2,777.53,83,777.53,-0.0,0,Active Value Buyers,2,0
13564.0,5,647.74,143,647.74,0.6296554638428058,0,Active Value Buyers,2,0
13565.0,2,240.22,18,240.22,-0.0,0,Active Value Buyers,2,0
13566.0,2,874.71,40,874.71,-0.0,0,Active Value Buyers,2,0
13568.0,1,192.85,172,192.85,-0.0,2,Occasional / Newcomers,2,0
13569.0,2,373.75,16,373.75,-0.0,0,Active Value Buyers,2,0
13570.0,1,239.49,242,239.49,-0.0,2,Occasional / Newcomers,2,0
13571.0,12,2092.32,12,2092.32,-0.0,0,Active Value Buyers,3,0
13572.0,1,1384.25,205,1384.25,-0.0,2,Occasional / Newcomers,2,0
13573.0,2,294.4,49,294.4,-0.0,0,Active Value Buyers,2,0
13575.0,5,732.0699999999999,22,732.0699999999999,-0.0,0,Active Value Buyers,2,0
13576.0,20,6703.3,9,6703.3,0.002090113050390465,0,Active Value Buyers,3,0
13577.0,5,1658.3,24,1658.3,0.01736193409732049,0,Active Value Buyers,2,0
13579.0,2,467.04,14,467.04,-0.0,0,Active Value Buyers,2,0
13581.0,1,118.0,308,118.0,-0.0,2,Occasional / Newcomers,2,0
13583.0,1,781.03,155,781.03,-0.0,2,Occasional / Newcomers,2,0
13584.0,1,142.4,306,142.4,-0.0,2,Occasional / Newcomers,2,0
13587.0,3,347.0,31,347.0,0.5129140924860836,0,Active Value Buyers,2,0
13588.0,13,2445.12,15,2445.12,0.013646906951069245,0,Active Value Buyers,3,0
13589.0,2,379.65,14,379.65,-0.0,0,Active Value Buyers,2,0
13590.0,7,1976.12,10,1976.12,0.0029264551531209874,0,Active Value Buyers,2,0
13591.0,3,1117.13,64,1117.13,-0.0,0,Active Value Buyers,2,0
13592.0,4,247.95999999999998,35,247.95999999999998,-0.0,0,Active Value Buyers,2,0
13593.0,6,1990.28,107,1990.28,0.022974060899437397,0,Active Value Buyers,2,0
13594.0,1,396.97,52,396.97,-0.0,0,Active Value Buyers,2,0
13596.0,2,697.04,5,697.04,-0.0,0,Active Value Buyers,2,0
13598.0,2,167.42000000000002,46,167.42000000000002,0.0707664979143781,0,Active Value Buyers,2,0
13599.0,33,5030.6,0,5030.6,0.023880069926114775,0,Active Value Buyers,3,0
13600.0,1,219.52,311,219.52,-0.0,2,Occasional / Newcomers,2,0
13601.0,2,693.32,44,693.32,-0.0,0,Active Value Buyers,2,0
13602.0,1,428.89,64,428.89,-0.0,0,Active Value Buyers,2,0
13603.0,1,164.34,25,164.34,-0.0,0,Active Value Buyers,2,0
13606.0,3,280.53999999999996,28,280.53999999999996,-0.0,0,Active Value Buyers,2,0
13607.0,1,678.01,39,678.01,-0.0,0,Active Value Buyers,2,0
13610.0,9,1115.43,11,1115.43,0.014533342744342734,0,Active Value Buyers,2,0
13611.0,4,1158.2,88,1158.2,0.01160607611230067,0,Active Value Buyers,2,0
13614.0,4,1610.46,23,1610.46,-0.0,0,Active Value Buyers,2,0
13615.0,2,399.99,312,399.99,0.04237592462741285,2,Occasional / Newcomers,2,0
13617.0,3,544.18,39,544.18,-0.0,0,Active Value Buyers,2,0
13618.0,1,177.34,173,177.34,-0.0,2,Occasional / Newcomers,2,0
13621.0,1,213.85,116,213.85,-0.0,0,Active Value Buyers,2,0
13623.0,7,672.44,30,672.44,0.10075155781011584,0,Active Value Buyers,2,0
13626.0,1,257.23,252,257.23,-0.0,2,Occasional / Newcomers,2,0
13627.0,7,1624.02,58,1624.02,0.00881920327572723,0,Active Value Buyers,2,0
13629.0,11,7792.36,22,7792.36,-0.0,0,Active Value Buyers,3,0
13630.0,11,1995.68,4,1995.68,0.01776767168799394,0,Active Value Buyers,3,0
13631.0,12,3021.77,99,3021.77,0.015844737848292826,0,Active Value Buyers,2,0
13632.0,6,2117.02,24,2117.02,0.002003516760241027,0,Active Value Buyers,2,0
13634.0,5,1575.16,32,1575.16,-0.0,0,Active Value Buyers,2,0
13635.0,1,1071.03,67,1071.03,-0.0,0,Active Value Buyers,2,0
13636.0,6,941.62,36,941.62,0.007902056633616343,0,Active Value Buyers,2,0
13637.0,3,810.5,51,810.5,-0.0,0,Active Value Buyers,2,0
13638.0,1,122.64,15,122.64,-0.0,0,Active Value Buyers,2,0
13639.0,1,1033.34,73,1033.34,-0.0,0,Active Value Buyers,2,0
13642.0,1,354.8,215,354.8,-0.0,2,Occasional / Newcomers,2,0
13643.0,3,519.44,30,519.44,-0.0,0,Active Value Buyers,2,0
13644.0,5,2597.52,8,2597.52,0.010189539142390791,0,Active Value Buyers,2,0
13645.0,1,252.1,119,252.1,-0.0,0,Active Value Buyers,2,0
13647.0,5,1670.22,9,1670.22,0.004707649033020493,0,Active Value Buyers,2,0
13649.0,2,346.6,256,346.6,-0.0,2,Occasional / Newcomers,2,0
13650.0,7,1809.34,16,1809.34,0.014703159537611138,0,Active Value Buyers,2,0
13651.0,2,94.2,34,94.2,-0.0,0,Active Value Buyers,2,0
13652.0,3,1095.08,45,1095.08,-0.0,0,Active Value Buyers,2,0
13654.0,6,2707.33,42,2707.33,-0.0,0,Active Value Buyers,2,0
13655.0,2,932.97,113,932.97,-0.0,0,Active Value Buyers,2,0
13656.0,2,379.65,164,379.65,-0.0,2,Occasional / Newcomers,2,0
13657.0,2,382.14,10,382.14,-0.0,0,Active Value Buyers,2,0
13658.0,7,2421.47,9,2421.47,0.08248805492541667,0,Active Value Buyers,2,0
13659.0,3,1550.85,196,1550.85,0.014206712424226602,2,Occasional / Newcomers,2,0
13662.0,7,879.08,85,879.08,0.020807342696480862,0,Active Value Buyers,2,0
13663.0,1,189.47,178,189.47,-0.0,2,Occasional / Newcomers,2,0
13666.0,3,84.65,59,84.65,-0.0,0,Active Value Buyers,2,0
13667.0,1,305.02,148,305.02,-0.0,2,Occasional / Newcomers,2,0
13668.0,29,6216.07,2,6216.07,0.023181883178648863,0,Active Value Buyers,3,0
13669.0,2,218.55,50,218.55,-0.0,0,Active Value Buyers,2,0
13670.0,1,349.7,74,349.7,-0.0,0,Active Value Buyers,2,0
13672.0,6,-71.46,300,0.0,1.3833896594056032,2,Occasional / Newcomers,2,0
13673.0,2,396.92,18,396.92,-0.0,0,Active Value Buyers,2,0
13675.0,2,486.82000000000005,150,486.82000000000005,-0.0,2,Occasional / Newcomers,2,0
13678.0,1,232.6,151,232.6,-0.0,2,Occasional / Newcomers,2,0
13680.0,5,2202.31,0,2202.31,0.408366062827847,0,Active Value Buyers,2,0
13681.0,4,827.83,17,827.83,-0.0,0,Active Value Buyers,2,0
13682.0,1,59.5,186,59.5,-0.0,2,Occasional / Newcomers,2,0
13684.0,2,64.23,285,64.23,0.04462293552546578,2,Occasional / Newcomers,2,0
13685.0,7,3119.44,2,3119.44,-0.0,0,Active Value Buyers,2,0
13686.0,1,72.0,182,72.0,-0.0,2,Occasional / Newcomers,2,0
13689.0,1,910.0,62,910.0,-0.0,0,Active Value Buyers,2,0
13690.0,1,172.25,58,172.25,-0.0,0,Active Value Buyers,2,0
13692.0,5,1466.8700000000001,24,1466.8700000000001,0.014412223168127672,0,Active Value Buyers,2,0
13693.0,2,-32.0,324,0.0,32000000.0,2,Occasional / Newcomers,0,0
13694.0,60,62653.1,3,62653.1,0.036693326313457966,1,Loyal Big Spenders,3,-1
13695.0,15,2504.13,30,2504.13,-0.0,0,Active Value Buyers,3,0
13697.0,1,151.29999999999998,38,151.29999999999998,-0.0,0,Active Value Buyers,2,0
13699.0,1,308.58000000000004,154,308.58000000000004,-0.0,2,Occasional / Newcomers,2,0
13700.0,10,2265.12,25,2265.12,-0.0,0,Active Value Buyers,2,0
13703.0,1,99.5,317,99.5,-0.0,2,Occasional / Newcomers,2,0
13704.0,10,2295.31,4,2295.31,0.005524119821181372,0,Active Value Buyers,2,0
13705.0,3,711.86,7,711.86,-0.0,0,Active Value Buyers,2,0
13706.0,1,330.79,302,330.79,-0.0,2,Occasional / Newcomers,2,0
13707.0,2,806.41,266,806.41,-0.0,2,Occasional / Newcomers,2,0
13708.0,1,296.88,270,296.88,-0.0,2,Occasional / Newcomers,2,0
13709.0,17,6249.110000000001,3,6249.110000000001,0.012474616981143539,0,Active Value Buyers,3,0
13710.0,1,180.48,31,180.48,-0.0,0,Active Value Buyers,2,0
13711.0,2,252.06,218,252.06,-0.0,2,Occasional / Newcomers,2,0
13712.0,1,228.84,246,228.84,-0.0,2,Occasional / Newcomers,2,0
13715.0,8,1053.94,280,1053.94,0.0235328997132202,2,Occasional / Newcomers,2,0
13716.0,1,138.28,268,138.28,-0.0,2,Occasional / Newcomers,2,0
13717.0,7,1432.26,31,1432.26,0.008823468343593837,0,Active Value Buyers,2,0
13718.0,2,306.55,245,306.55,-0.0,2,Occasional / Newcomers,2,0
13719.0,5,1041.68,14,1041.68,-0.0,0,Active Value Buyers,2,0
13720.0,4,799.9,116,799.9,-0.0,0,Active Value Buyers,2,0
13721.0,1,524.14,35,524.14,-0.0,0,Active Value Buyers,2,0
13722.0,4,2369.16,119,2369.16,0.0026311247310438516,0,Active Value Buyers,2,0
13723.0,1,199.85000000000002,216,199.85000000000002,-0.0,2,Occasional / Newcomers,2,0
13725.0,11,1809.81,49,1809.81,0.08621299022184989,0,Active Value Buyers,3,0
13726.0,2,1079.6599999999999,38,1079.6599999999999,-0.0,0,Active Value Buyers,2,0
13727.0,2,333.48,28,333.48,-0.0,0,Active Value Buyers,2,0
13728.0,6,1016.14,36,1016.14,-0.0,0,Active Value Buyers,2,0
13730.0,2,752.6,135,752.6,-0.0,0,Active Value Buyers,2,0
13731.0,2,610.59,218,610.59,-0.0,2,Occasional / Newcomers,2,0
13732.0,1,491.86,27,491.86,-0.0,0,Active Value Buyers,2,0
13735.0,8,2766.18,24,2766.18,0.04126519802814838,0,Active Value Buyers,2,0
13736.0,3,724.0,4,724.0,0.01079382427818852,0,Active Value Buyers,2,0
13737.0,1,339.59999999999997,199,339.59999999999997,-0.0,2,Occasional / Newcomers,2,0
13739.0,1,216.9,17,216.9,-0.0,0,Active Value Buyers,2,0
13740.0,1,350.75,240,350.75,-0.0,2,Occasional / Newcomers,2,0
13741.0,4,666.33,71,666.33,0.003141690224643283,0,Active Value Buyers,2,0
13742.0,14,3102.42,16,3102.42,0.009134403482208864,0,Active Value Buyers,3,0
13743.0,8,1340.1499999999999,2,1340.1499999999999,0.0010807990451097203,0,Active Value Buyers,2,0
13744.0,2,1156.36,94,1156.36,-0.0,0,Active Value Buyers,2,0
13745.0,2,291.54,150,291.54,0.028329555964772848,2,Occasional / Newcomers,2,0
13747.0,1,79.6,373,79.6,-0.0,2,Occasional / Newcomers,2,0
13748.0,5,948.25,95,948.25,-0.0,0,Active Value Buyers,2,0
13750.0,5,1647.26,53,1647.26,-0.0,0,Active Value Buyers,2,0
13751.0,1,296.25,287,296.25,-0.0,2,Occasional / Newcomers,2,0
13752.0,6,1186.28,123,1186.28,-0.0,0,Active Value Buyers,2,0
13753.0,1,741.26,287,741.26,-0.0,2,Occasional / Newcomers,2,0
13754.0,2,282.59999999999997,151,282.59999999999997,-0.0,2,Occasional / Newcomers,2,0
13755.0,10,2154.68,3,2154.68,0.0030860341901653905,0,Active Value Buyers,2,0
13756.0,15,5145.12,1,5145.12,0.008555704572184767,0,Active Value Buyers,3,0
13758.0,7,3190.55,11,3190.55,-0.0,0,Active Value Buyers,3,0
13759.0,2,659.4100000000001,32,659.4100000000001,-0.0,0,Active Value Buyers,2,0
13760.0,2,286.79,53,286.79,-0.0,0,Active Value Buyers,2,0
13761.0,2,1070.65,49,1070.65,-0.0,0,Active Value Buyers,2,0
13762.0,2,3.552713678800501e-15,203,3.552713678800501e-15,0.9999999967396973,2,Occasional / Newcomers,2,0
13763.0,3,1689.46,62,1689.46,0.01486915145841935,0,Active Value Buyers,2,0
13764.0,3,1521.76,70,1521.76,-0.0,0,Active Value Buyers,2,0
13767.0,52,16945.71,1,16945.71,0.015949143919409978,0,Active Value Buyers,3,0
13769.0,16,2771.87,1,2771.87,0.008810982256880547,0,Active Value Buyers,3,0
13771.0,5,2631.7,63,2631.7,0.0010438611470918557,0,Active Value Buyers,2,0
13772.0,3,1132.13,33,1132.13,-0.0,0,Active Value Buyers,2,0
13774.0,1,345.0,81,345.0,-0.0,0,Active Value Buyers,2,0
13777.0,41,25748.350000000002,0,25748.350000000002,0.00880812221163483,0,Active Value Buyers,3,0
13778.0,1,178.7,102,178.7,-0.0,0,Active Value Buyers,2,0
13780.0,2,360.01,6,360.01,-0.0,0,Active Value Buyers,2,0
13781.0,1,127.84,250,127.84,-0.0,2,Occasional / Newcomers,2,0
13782.0,6,912.0,12,912.0,-0.0,0,Active Value Buyers,2,0
13784.0,11,2462.79,9,2462.79,-0.0,0,Active Value Buyers,2,0
13786.0,1,230.39999999999998,366,230.39999999999998,-0.0,2,Occasional / Newcomers,2,0
13787.0,2,309.04,75,309.04,-0.0,0,Active Value Buyers,2,0
13790.0,1,348.8,3,348.8,-0.0,0,Active Value Buyers,2,0
13791.0,3,1047.68,42,1047.68,0.30891820560097744,0,Active Value Buyers,2,0
13792.0,2,195.55,65,195.55,-0.0,0,Active Value Buyers,2,0
13798.0,63,36351.42,0,36351.42,0.021597492587669985,1,Loyal Big Spenders,3,-1
13799.0,2,688.86,116,688.86,-0.0,0,Active Value Buyers,2,0
13800.0,1,558.32,309,558.32,-0.0,2,Occasional / Newcomers,2,0
13801.0,1,324.8,66,324.8,-0.0,0,Active Value Buyers,2,0
13802.0,6,3906.27,137,3906.27,0.1507037843574399,0,Active Value Buyers,3,0
13803.0,1,277.07,254,277.07,-0.0,2,Occasional / Newcomers,2,0
13804.0,7,2635.79,30,2635.79,-0.0,0,Active Value Buyers,2,0
13805.0,2,924.6,51,924.6,-0.0,0,Active Value Buyers,2,0
13806.0,1,256.38,63,256.38,-0.0,0,Active Value Buyers,2,0
13807.0,1,112.6,366,112.6,-0.0,2,Occasional / Newcomers,2,0
13808.0,5,1747.66,5,1747.66,-0.0,0,Active Value Buyers,2,0
13809.0,1,155.05,304,155.05,-0.0,2,Occasional / Newcomers,2,0
13810.0,4,899.51,28,899.51,0.3999306206096485,0,Active Value Buyers,2,0
13811.0,4,591.75,183,591.75,0.27348066264766036,2,Occasional / Newcomers,2,0
13812.0,3,539.0,41,539.0,-0.0,0,Active Value Buyers,2,0
13813.0,5,1353.41,39,1353.41,0.00984007139733398,0,Active Value Buyers,2,0
13814.0,3,1562.12,55,1562.12,0.010765489632981982,0,Active Value Buyers,2,0
13815.0,5,4014.91,21,4014.91,0.003091355130137024,0,Active Value Buyers,3,0
13816.0,4,555.04,23,555.04,0.029090209335647817,0,Active Value Buyers,2,0
13817.0,2,382.98,28,382.98,-0.0,0,Active Value Buyers,2,0
13819.0,3,1140.35,301,1140.35,-0.0,2,Occasional / Newcomers,2,0
13821.0,2,385.64,144,385.64,-0.0,2,Occasional / Newcomers,2,0
13822.0,2,632.0,5,632.0,-0.0,0,Active Value Buyers,2,0
13823.0,2,957.66,18,957.66,-0.0,0,Active Value Buyers,2,0
13824.0,5,1698.94,32,1698.94,-0.0,0,Active Value Buyers,2,0
13826.0,2,174.65,157,174.65,0.07836411568145585,2,Occasional / Newcomers,2,0
13827.0,3,412.05,57,412.05,-0.0,0,Active Value Buyers,2,0
13828.0,1,209.49,21,209.49,-0.0,0,Active Value Buyers,2,0
13829.0,1,-102.0,358,0.0,102000000.0,2,Occasional / Newcomers,0,0
13831.0,6,2202.99,15,2202.99,-0.0,0,Active Value Buyers,2,0
13832.0,2,40.949999999999996,17,40.949999999999996,0.21551723725062766,0,Active Value Buyers,2,0
13833.0,1,384.8,158,384.8,-0.0,2,Occasional / Newcomers,2,0
13835.0,4,834.57,24,834.57,-0.0,0,Active Value Buyers,2,0
13837.0,2,271.24,211,271.24,-0.0,2,Occasional / Newcomers,2,0
13838.0,4,691.73,5,691.73,-0.0,0,Active Value Buyers,2,0
13841.0,1,85.0,252,85.0,-0.0,2,Occasional / Newcomers,2,0
13842.0,9,3385.62,58,3385.62,-0.0,0,Active Value Buyers,3,0
13844.0,1,361.62,10,361.62,-0.0,0,Active Value Buyers,2,0
13845.0,1,312.98,64,312.98,-0.0,0,Active Value Buyers,2,0
13846.0,4,847.61,24,847.61,0.02017201116665663,0,Active Value Buyers,2,0
13848.0,3,1255.0,91,1255.0,-0.0,0,Active Value Buyers,2,0
13849.0,2,1537.95,51,1537.95,-0.0,0,Active Value Buyers,2,0
13850.0,2,1586.81,87,1586.81,0.005434101332869041,0,Active Value Buyers,2,0
13851.0,3,2651.46,95,2651.46,-0.0,0,Active Value Buyers,2,0
13853.0,2,1056.94,8,1056.94,0.03045480394219568,0,Active Value Buyers,2,0
13854.0,29,8025.0199999999995,8,8025.0199999999995,0.010419852221781331,0,Active Value Buyers,3,0
13856.0,5,363.4,168,363.4,0.06460746444116483,2,Occasional / Newcomers,2,0
13858.0,1,216.17,56,216.17,-0.0,0,Active Value Buyers,2,0
13859.0,1,201.16,325,201.16,-0.0,2,Occasional / Newcomers,2,0
13860.0,6,1240.0,0,1240.0,0.004735532542952458,0,Active Value Buyers,2,0
13862.0,10,2187.31,17,2187.31,0.00998026577380768,0,Active Value Buyers,2,0
13863.0,2,299.56,244,299.56,0.02034142187081751,2,Occasional / Newcomers,2,0
13865.0,4,501.56,57,501.56,-0.0,0,Active Value Buyers,2,0
13866.0,1,145.67000000000002,73,145.67000000000002,-0.0,0,Active Value Buyers,2,0
13867.0,3,1015.29,30,1015.29,-0.0,0,Active Value Buyers,2,0
13868.0,2,3192.54,6,3192.54,-0.0,0,Active Value Buyers,3,0
13869.0,4,3104.95,122,3104.95,-0.0,0,Active Value Buyers,2,0
13870.0,10,2751.25,1,2751.25,0.0071058918608465395,0,Active Value Buyers,2,0
13871.0,14,6389.8,22,6389.8,0.0021004958416272214,0,Active Value Buyers,3,0
13873.0,4,381.7,119,381.7,0.02027720734015091,0,Active Value Buyers,2,0
13874.0,1,540.45,357,540.45,-0.0,2,Occasional / Newcomers,2,0
13875.0,5,1786.79,53,1786.79,-0.0,0,Active Value Buyers,2,0
13876.0,1,122.7,63,122.7,-0.0,0,Active Value Buyers,2,0
13877.0,1,117.24,85,117.24,-0.0,0,Active Value Buyers,2,0
13878.0,1,1281.53,54,1281.53,-0.0,0,Active Value Buyers,2,0
13880.0,13,3219.77,20,3219.77,-0.0,0,Active Value Buyers,3,0
13881.0,22,16989.52,3,16989.52,0.009907037026099387,0,Active Value Buyers,3,0
13882.0,6,1131.28,2,1131.28,0.05024640463236891,0,Active Value Buyers,2,0
13883.0,9,2538.75,0,2538.75,0.05075005232764873,0,Active Value Buyers,2,0
13884.0,6,781.3000000000001,6,781.3000000000001,0.007998984245811346,0,Active Value Buyers,2,0
13885.0,2,506.8,188,506.8,-0.0,2,Occasional / Newcomers,2,0
13886.0,1,243.56,70,243.56,-0.0,0,Active Value Buyers,2,0
13887.0,1,349.55,203,349.55,-0.0,2,Occasional / Newcomers,2,0
13888.0,2,605.63,119,605.63,-0.0,0,Active Value Buyers,2,0
